,id,building_type,building_subtype,price,living_area,frontages,bedrooms,bathrooms,liv_room_surf,kitchen_type,showers,toilets,basement,terrace,garden,elevator,swimming_pool,status_build,furnished,energy_class,heating,flood_zone,surroundings,zipcode,municipality,province
145,10443210,apartment,apartment,149500.0,75.0,,2.0,1.0,27.0,1.0,,1.0,,0,0,1.0,,2.0,,6,Gas,,,4500,Tihange,Liège
146,10591561,apartment,apartment,269000.0,103.0,2.0,1.0,1.0,40.0,1.0,,1.0,1.0,6,0,,,3.0,,6,Gas,Non flood zone,,2100,Deurne,Antwerp
147,10584357,other-property,mixed-use-building,219000.0,57.0,4.0,1.0,1.0,33.0,1.0,,1.0,,0,0,,,3.0,,3,Gas,Non flood zone,Urban,2600,Berchem,Antwerp
148,10594249,apartment,apartment,95000.0,70.0,3.0,2.0,1.0,23.0,2.0,,1.0,1.0,2,0,1.0,,1.0,,5,Gas,,,6220,Wangenies,Hainaut
149,10597897,house,house,99000.0,103.0,3.0,3.0,1.0,14.0,1.0,,1.0,,0,352,,,2.0,,1,Pellet,,,4500,Tihange,Liège
150,10557738,apartment,apartment,109000.0,129.0,3.0,3.0,1.0,57.0,2.0,1.0,1.0,1.0,45,0,,,2.0,0.0,2,Gas,Non flood zone,Urban,4820,Dison,Liège
151,10557730,apartment,apartment,109000.0,94.0,4.0,2.0,1.0,34.0,,1.0,1.0,1.0,32,0,0.0,0.0,2.0,0.0,6,Gas,Non flood zone,Urban,4820,Dison,Liège
152,10562156,house,manor-house,70000.0,91.0,3.0,2.0,1.0,17.0,2.0,,1.0,1.0,0,100,,,1.0,,1,Fuel oil,Non flood zone,,6224,Wangenies,Hainaut
153,10562155,house,house,70000.0,91.0,3.0,2.0,1.0,17.0,2.0,,1.0,1.0,0,100,,,1.0,,1,Fuel oil,Non flood zone,,6224,Wangenies,Hainaut
154,10543387,apartment,flat-studio,82600.0,31.0,,,,,2.0,1.0,1.0,,0,0,,,3.0,,3,Electric,,,7880,Flobecq,Hainaut
155,10373550,apartment,apartment-block,99000.0,115.0,2.0,2.0,2.0,15.0,0.0,2.0,2.0,1.0,25,68,0.0,0.0,1.0,0.0,2,Gas,Non flood zone,Urban,4100,Seraing,Liège
156,10522057,house,house,160000.0,70.0,3.0,1.0,1.0,16.0,0.0,1.0,1.0,1.0,0,140,,,1.0,0.0,1,Fuel oil,Non flood zone,Isolated,4140,Sprimont,Liège
157,10482213,apartment,apartment,,58.0,,1.0,1.0,23.0,0.0,,1.0,1.0,0,0,1.0,,3.0,,6,Gas,,,4040,Herstal,Liège
158,10459784,house,house,125000.0,61.0,2.0,2.0,1.0,18.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,2.0,0.0,2,Fuel oil,Non flood zone,"Living area (residential, urban or rural)",4100,Seraing,Liège
159,10358458,apartment,apartment,155000.0,57.0,3.0,1.0,,28.0,1.0,1.0,1.0,1.0,3,0,,,2.0,,6,Gas,,,4610,Queue-Du-Bois,Liège
160,10448955,apartment,apartment,155000.0,42.0,2.0,1.0,1.0,25.0,0.0,1.0,1.0,,5,0,1.0,0.0,2.0,0.0,2,Electric,,Urban,1030,Schaerbeek,Brussels Capital Region
161,10421633,apartment,apartment,,98.0,2.0,2.0,1.0,,2.0,,1.0,1.0,5,0,1.0,,2.0,,6,Gas,,,4000,Rocourt,Liège
162,10047588,apartment,apartment,125000.0,43.0,2.0,1.0,1.0,,1.0,,1.0,,3,0,,,1.0,1.0,4,Gas,Non flood zone,Urban,8370,Uitkerke,West Flanders
163,10209483,apartment,apartment,240000.0,97.0,,2.0,1.0,39.0,0.0,,1.0,,30,0,1.0,,3.0,0.0,6,Gas,,Urban,7333,Saint-Ghislain,Hainaut
164,10581040,house,house,249000.0,120.0,4.0,2.0,,32.0,0.0,1.0,1.0,1.0,12,550,,,3.0,,3,Fuel oil,,,5300,Vezin,Namur
165,10566159,apartment,apartment,244000.0,115.0,,2.0,1.0,,0.0,,1.0,,7,0,1.0,,3.0,0.0,7,Gas,,Urban,7333,Saint-Ghislain,Hainaut
166,10576147,house,house,265000.0,168.0,2.0,4.0,1.0,,1.0,,1.0,,20,82,0.0,0.0,3.0,0.0,6,Gas,Non flood zone,Isolated,9600,Renaix,East Flanders
167,10586040,house,house,89000.0,137.0,2.0,2.0,,,0.0,1.0,,,0,0,,,1.0,,1,Gas,,"Living area (residential, urban or rural)",4500,Tihange,Liège
168,10591563,apartment,apartment,269000.0,103.0,2.0,1.0,1.0,40.0,1.0,,1.0,1.0,6,0,,,3.0,,6,Gas,Non flood zone,,2140,Borgerhout,Antwerp
169,10585382,house,house,79000.0,100.0,3.0,2.0,1.0,28.0,2.0,,1.0,,0,0,0.0,0.0,1.0,,4,Gas,,Urban,9340,Wanzele,East Flanders
170,10583624,apartment,apartment,235000.0,100.0,4.0,3.0,,25.0,1.0,1.0,1.0,,6,0,1.0,,2.0,,6,Gas,,"Living area (residential, urban or rural)",4470,Saint-Georges-Sur-Meuse,Liège
171,10538585,house,house,199000.0,100.0,1.0,2.0,1.0,20.0,3.0,,2.0,,0,60,,,3.0,,6,Pellet,Non flood zone,"Living area (residential, urban or rural)",6040,Jumet,Hainaut
172,10541676,apartment,apartment,129000.0,59.0,2.0,1.0,1.0,24.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,2.0,0.0,6,Gas,Non flood zone,Urban,4020,Wandre,Liège
173,10514881,apartment,apartment,157000.0,32.0,2.0,1.0,1.0,16.0,3.0,,1.0,,5,0,1.0,,3.0,1.0,6,Gas,Non flood zone,"Living area (residential, urban or rural)",2060,Antwerpen,Antwerp
174,10598171,apartment,apartment,249000.0,90.0,2.0,2.0,1.0,33.0,0.0,1.0,1.0,,1,0,1.0,0.0,1.0,0.0,4,Gas,Non flood zone,"Living area (residential, urban or rural)",1180,Uccle,Brussels Capital Region
175,10580399,apartment,apartment,265000.0,80.0,2.0,2.0,1.0,27.0,1.0,,,1.0,16,0,,,1.0,0.0,6,Gas,Non flood zone,"Living area (residential, urban or rural)",1410,Waterloo,Walloon Brabant
176,10520742,apartment,apartment,159000.0,82.0,2.0,2.0,1.0,26.0,1.0,,1.0,1.0,3,0,1.0,,2.0,,6,Gas,Non flood zone,,2850,Boom,Antwerp
177,10587186,apartment,flat-studio,115000.0,33.0,,,1.0,26.0,1.0,1.0,1.0,1.0,0,0,1.0,0.0,3.0,0.0,1,Electric,,Urban,1000,Bruxelles,Brussels Capital Region
178,10372538,apartment,apartment,159500.0,80.0,4.0,2.0,1.0,,1.0,,1.0,1.0,0,0,1.0,,2.0,,3,Gas,,,4520,Wanze,Liège
179,10587647,apartment,apartment,199500.0,75.0,4.0,2.0,1.0,25.0,1.0,,1.0,1.0,4,0,1.0,,2.0,,6,Gas,Non flood zone,,2600,Berchem,Antwerp
180,10560083,apartment,apartment,159000.0,84.0,2.0,2.0,1.0,27.0,1.0,,1.0,,12,0,1.0,0.0,2.0,0.0,6,Gas,Non flood zone,Urban,9600,Renaix,East Flanders
181,10583741,apartment,apartment,169000.0,97.0,,3.0,2.0,35.0,2.0,,1.0,1.0,8,0,,,2.0,,4,Gas,,,4500,Tihange,Liège
182,10590610,house,house,99900.0,171.0,3.0,3.0,1.0,26.0,2.0,1.0,1.0,,6,32,0.0,0.0,1.0,0.0,2,,Non flood zone,Urban,6880,Orgeo,Luxembourg
183,10579836,house,house,235000.0,142.0,2.0,4.0,2.0,15.0,1.0,1.0,3.0,1.0,0,272,0.0,0.0,0.0,0.0,4,Gas,Non flood zone,Isolated,1470,Genappe,Walloon Brabant
184,10587490,apartment,flat-studio,95000.0,40.0,4.0,,1.0,,2.0,,1.0,,0,0,,,2.0,,5,Gas,,,4500,Tihange,Liège
185,10485647,apartment,apartment,195000.0,105.0,2.0,3.0,1.0,43.0,2.0,,1.0,,8,0,,,1.0,,4,Fuel oil,Non flood zone,,2830,Willebroek,Antwerp
186,10590367,apartment,apartment,210000.0,70.0,2.0,1.0,1.0,30.0,2.0,1.0,1.0,1.0,10,0,0.0,0.0,2.0,0.0,4,Gas,,Isolated,1020,Laeken,Brussels Capital Region
187,10593603,apartment,service-flat,215000.0,87.0,2.0,1.0,1.0,,3.0,1.0,1.0,,14,0,1.0,,3.0,0.0,6,Gas,,"Living area (residential, urban or rural)",1700,Sint-Ulriks-Kapelle,Flemish Brabant
188,10485645,apartment,apartment,195000.0,105.0,2.0,3.0,1.0,43.0,2.0,,1.0,,8,0,,,1.0,,4,Fuel oil,Non flood zone,,2830,Willebroek,Antwerp
189,10592446,apartment,apartment,229500.0,96.0,2.0,2.0,1.0,,2.0,1.0,1.0,,6,0,,,2.0,,6,Gas,Possible flood zone,,2930,Brasschaat,Flemish Brabant
190,10591792,apartment,apartment,149000.0,79.0,2.0,1.0,1.0,,2.0,,1.0,,0,0,,,2.0,,6,Gas,Non flood zone,,1750,Sint-Martens-Lennik,Flemish Brabant
191,10589929,apartment,apartment,119000.0,70.0,,2.0,,27.0,2.0,1.0,1.0,1.0,0,0,1.0,,0.0,,5,Gas,,,6060,Gilly,Hainaut
192,10590438,apartment,apartment,225000.0,75.0,,2.0,1.0,25.0,3.0,,,,0,0,0.0,0.0,3.0,0.0,4,Gas,Non flood zone,,1853,Grimbergen,Flemish Brabant
193,10421633,apartment,apartment,,98.0,2.0,2.0,1.0,,2.0,,1.0,1.0,5,0,1.0,,2.0,,6,Gas,,,4000,Rocourt,Liège
194,10580273,apartment,apartment,187500.0,73.0,2.0,1.0,1.0,,1.0,,1.0,,0,0,1.0,,3.0,,7,Gas,Non flood zone,,9600,Renaix,East Flanders
195,10584259,apartment,apartment,199000.0,84.0,2.0,1.0,1.0,38.0,0.0,,1.0,1.0,2,0,0.0,0.0,0.0,0.0,1,Gas,Non flood zone,"Living area (residential, urban or rural)",1030,Schaerbeek,Brussels Capital Region
196,10264276,apartment,apartment,79000.0,60.0,2.0,2.0,1.0,25.0,2.0,1.0,1.0,,0,0,,,2.0,0.0,3,Electric,Non flood zone,Urban,4820,Dison,Liège
197,10475954,house,house,135000.0,87.0,2.0,2.0,1.0,28.0,2.0,1.0,1.0,1.0,17,40,0.0,0.0,0.0,0.0,3,Gas,Non flood zone,"Living area (residential, urban or rural)",4100,Seraing,Liège
198,10555301,house,house,89000.0,83.0,2.0,2.0,1.0,,,,,,7,0,0.0,0.0,1.0,0.0,1,Gas,Non flood zone,,4500,Tihange,Liège
199,10573835,apartment,apartment,255000.0,67.0,2.0,2.0,2.0,27.0,3.0,,2.0,,10,0,1.0,,2.0,1.0,3,Electric,Non flood zone,,1000,Bruxelles,Brussels Capital Region
200,10552637,apartment,apartment,230000.0,85.0,2.0,2.0,1.0,27.0,1.0,,1.0,,13,0,1.0,0.0,2.0,,4,Gas,,"Living area (residential, urban or rural)",1140,Evere,Brussels Capital Region
201,10574311,apartment,apartment,,55.0,,1.0,1.0,27.0,2.0,,1.0,,0,0,1.0,,2.0,,5,Electric,Non flood zone,,6900,Waha,Luxembourg
202,10573838,apartment,flat-studio,149000.0,34.0,2.0,,1.0,25.0,1.0,,1.0,,0,0,1.0,,2.0,1.0,3,Electric,Recognized flood zone,,1000,Bruxelles,Brussels Capital Region
203,10550578,apartment,apartment,195000.0,41.0,,1.0,1.0,25.0,1.0,1.0,1.0,,0,0,1.0,0.0,2.0,0.0,2,Gas,,Urban,1040,Etterbeek,Brussels Capital Region
204,10340154,apartment,apartment,137500.0,28.0,4.0,1.0,1.0,,1.0,,1.0,,2,0,1.0,,2.0,,1,Electric,Non flood zone,,1030,Schaerbeek,Brussels Capital Region
205,10517315,apartment,apartment,92000.0,27.0,2.0,1.0,1.0,,2.0,,1.0,1.0,0,0,,,1.0,,3,Electric,,,8430,Middelkerke,West Flanders
206,10215361,apartment,apartment,137500.0,30.0,4.0,1.0,1.0,,1.0,,1.0,,0,0,1.0,,2.0,,1,Electric,Non flood zone,,1030,Schaerbeek,Brussels Capital Region
207,10495511,apartment,apartment,163000.0,80.0,2.0,2.0,1.0,29.0,2.0,,1.0,,23,0,1.0,0.0,2.0,0.0,5,Pellet,Non flood zone,Urban,6880,Orgeo,Luxembourg
208,10254720,apartment,apartment,138000.0,72.0,4.0,2.0,1.0,23.0,2.0,,1.0,1.0,2,0,,,2.0,,2,Fuel oil,,Urban,4690,Wonck,Liège
209,10595037,apartment,apartment,250000.0,115.0,3.0,2.0,1.0,56.0,1.0,,,1.0,0,0,,,2.0,,5,Fuel oil,,,1495,Court-Saint-Etienne,Walloon Brabant
210,10541677,apartment,apartment,164000.0,76.0,2.0,1.0,1.0,38.0,1.0,1.0,1.0,,0,0,0.0,0.0,3.0,1.0,5,Gas,Non flood zone,Urban,4020,Wandre,Liège
211,10575053,apartment,apartment,265000.0,60.0,2.0,1.0,1.0,13.0,1.0,,1.0,1.0,4,0,,,2.0,,4,Gas,,,1180,Uccle,Brussels Capital Region
212,10572614,apartment,apartment,260000.0,89.0,2.0,2.0,1.0,34.0,3.0,1.0,1.0,1.0,0,0,1.0,1.0,2.0,0.0,5,Electric,,"Living area (residential, urban or rural)",1932,Zaventem,Flemish Brabant
213,10502591,apartment,flat-studio,139000.0,30.0,2.0,1.0,1.0,16.0,3.0,,1.0,,6,0,1.0,,2.0,,6,Gas,Possible flood zone,"Living area (residential, urban or rural)",2060,Antwerpen,Antwerp
214,10594528,apartment,penthouse,199000.0,90.0,2.0,3.0,1.0,,2.0,,1.0,1.0,0,0,1.0,,2.0,,3,,Non flood zone,Urban,9400,Voorde,East Flanders
215,10594529,apartment,apartment,195000.0,90.0,2.0,2.0,1.0,,2.0,,1.0,1.0,0,0,1.0,,2.0,,4,Fuel oil,Non flood zone,,1730,Mollem,Flemish Brabant
216,10599423,apartment,apartment,265000.0,69.0,2.0,1.0,1.0,32.0,3.0,,1.0,1.0,8,0,1.0,0.0,3.0,0.0,1,,,Isolated,9940,Sleidinge,East Flanders
217,10599424,apartment,apartment,255000.0,71.0,2.0,1.0,1.0,42.0,3.0,,1.0,1.0,10,0,1.0,0.0,3.0,0.0,1,,,Isolated,9940,Sleidinge,East Flanders
218,10578707,apartment,apartment,239000.0,50.0,2.0,1.0,,16.0,3.0,1.0,1.0,,0,0,1.0,0.0,2.0,0.0,3,Gas,Non flood zone,"Living area (residential, urban or rural)",1060,Saint-Gilles,Brussels Capital Region
219,10591086,apartment,apartment,189000.0,65.0,2.0,1.0,1.0,,2.0,1.0,1.0,,0,0,0.0,0.0,0.0,0.0,2,Gas,,Urban,1030,Schaerbeek,Brussels Capital Region
220,10498768,house,house,139000.0,164.0,3.0,4.0,1.0,48.0,0.0,1.0,2.0,1.0,65,199,0.0,0.0,1.0,0.0,2,Gas,Non flood zone,Countryside,4000,Rocourt,Liège
221,10267295,apartment,apartment,139000.0,60.0,2.0,1.0,1.0,,1.0,1.0,1.0,,0,0,1.0,0.0,0.0,0.0,5,Gas,,Urban,4000,Rocourt,Liège
222,10513206,apartment,apartment,165000.0,90.0,2.0,2.0,1.0,31.0,2.0,,1.0,1.0,5,0,1.0,,0.0,,5,Gas,Non flood zone,,2660,Hoboken,Antwerp
223,10583725,apartment,apartment,250000.0,106.0,2.0,2.0,1.0,,2.0,,1.0,,0,0,1.0,,2.0,,6,Gas,Non flood zone,Urban,2500,Lier,Antwerp
224,10583579,apartment,penthouse,260000.0,55.0,2.0,1.0,1.0,25.0,2.0,,1.0,1.0,25,0,1.0,0.0,2.0,0.0,1,,Non flood zone,Isolated,1180,Uccle,Brussels Capital Region
225,9337126,house,house,,,4.0,2.0,,,,1.0,,1.0,0,0,,,,,3,Gas,Non flood zone,,6940,Wéris,Hainaut
226,10514879,apartment,apartment,142500.0,30.0,2.0,1.0,1.0,,1.0,,1.0,,6,0,1.0,,3.0,,6,Gas,Non flood zone,"Living area (residential, urban or rural)",2060,Antwerpen,Antwerp
227,10498892,apartment,apartment,144720.0,63.0,2.0,1.0,1.0,20.0,2.0,1.0,1.0,,0,0,0.0,0.0,2.0,0.0,1,Gas,Non flood zone,Mall,1070,Anderlecht,Brussels Capital Region
228,10547424,house,house,139000.0,145.0,2.0,3.0,1.0,20.0,2.0,1.0,2.0,,0,230,0.0,0.0,0.0,0.0,4,Gas,Non flood zone,Isolated,9600,Renaix,East Flanders
229,10540027,house,villa,,148.0,4.0,3.0,1.0,28.0,1.0,,,,0,0,,,2.0,,2,Fuel oil,,,7912,Wattripont,Hainaut
230,10479634,house,house,39900.0,100.0,3.0,2.0,,,0.0,,,,0,0,,,1.0,,1,,,Isolated,5680,Vodelée,Namur
231,10593846,house,country-cottage,55000.0,48.0,1.0,1.0,1.0,40.0,,,1.0,,0,528,,,1.0,0.0,1,Electric,Non flood zone,,5540,Waulsort,Namur
232,10574043,house,house,25000.0,50.0,4.0,1.0,,9.0,,,,,0,0,,,0.0,0.0,1,Pellet,Non flood zone,,6941,Wéris,Hainaut
233,9919664,house,house,50000.0,103.0,4.0,2.0,1.0,30.0,2.0,,1.0,1.0,0,0,1.0,,2.0,,2,Fuel oil,,,4550,Yernée-Fraineux,Liège
234,10265229,other-property,bungalow,,110.0,4.0,3.0,1.0,,1.0,1.0,2.0,,30,480,,,2.0,,2,Electric,,,7340,Wasmes,Hainaut
235,10265230,house,villa,,110.0,4.0,3.0,1.0,,1.0,1.0,2.0,,30,480,,,2.0,,2,Electric,,,7340,Wasmes,Hainaut
236,10097977,house,house,,75.0,4.0,2.0,,31.0,1.0,1.0,2.0,,0,0,,,3.0,,1,Fuel oil,,,4120,Rotheux-Rimière,Liège
237,9969472,house,house,,150.0,3.0,3.0,2.0,33.0,1.0,1.0,2.0,1.0,0,170,,,2.0,,4,Gas,,,7390,Wasmuel,Hainaut
238,10497435,house,house,,200.0,3.0,4.0,1.0,41.0,,,2.0,,0,0,,,1.0,,1,Fuel oil,,"Living area (residential, urban or rural)",4470,Saint-Georges-Sur-Meuse,Liège
239,10545777,other-property,bungalow,,153.0,4.0,2.0,1.0,35.0,1.0,,2.0,,80,0,,0.0,3.0,,1,Fuel oil,Property partially or completely located in a circumscribed flood zone,,4600,Visé,Liège
240,10530730,house,house,,160.0,2.0,4.0,1.0,28.0,,1.0,2.0,,0,32,,,0.0,,3,Gas,,Urban,4020,Wandre,Liège
241,10227941,apartment,apartment,,112.0,2.0,2.0,1.0,41.0,1.0,,2.0,1.0,5,0,1.0,,0.0,1.0,4,Electric,Non flood zone,Urban,4000,Rocourt,Liège
242,10509743,house,house,,102.0,3.0,2.0,1.0,24.0,,,2.0,1.0,0,0,,,1.0,,2,Gas,,,4400,Mons-Lez-Liège,Liège
243,10559454,house,house,55000.0,150.0,,4.0,1.0,,,1.0,,,0,0,,,,,5,Fuel oil,,,5651,Yves-Gomezée,Namur
244,10586836,house,house,,125.0,3.0,2.0,1.0,,1.0,,1.0,,0,423,,,2.0,,1,,,,5670,Viroinval,Namur
245,10597255,house,country-cottage,49000.0,32.0,1.0,2.0,,20.0,,,1.0,,12,200,,1.0,0.0,0.0,1,,,,5530,Yvoir,Namur
246,10592558,house,house,,135.0,2.0,3.0,1.0,30.0,1.0,,2.0,,0,0,,,0.0,,1,Gas,,,1620,Drogenbos,Flemish Brabant
247,10570999,house,house,54990.0,62.0,4.0,2.0,1.0,33.0,2.0,,1.0,1.0,0,240,,,1.0,,1,Wood,,,5540,Waulsort,Namur
248,9871144,apartment,flat-studio,54900.0,25.0,2.0,1.0,1.0,15.0,0.0,1.0,1.0,1.0,0,113,,,1.0,0.0,2,Gas,Non flood zone,Urban,6000,Charleroi,Hainaut
249,10585943,house,chalet,25000.0,65.0,4.0,1.0,,21.0,0.0,,1.0,,15,338,,,1.0,0.0,1,,Recognized flood zone,Isolated,4130,Tilff,Liège
250,10180918,house,chalet,59000.0,60.0,4.0,2.0,1.0,10.0,2.0,6.0,1.0,,10,450,0.0,0.0,0.0,0.0,1,,Non flood zone,Isolated,5377,Verlée,Namur
251,10394122,house,house,,140.0,4.0,3.0,1.0,,1.0,,1.0,1.0,0,0,,,2.0,,3,,,,4180,Hamoir,Liège
252,10426046,house,house,30000.0,95.0,2.0,2.0,1.0,,,,1.0,,0,30,,,1.0,,1,,,Urban,7370,Wihéries,Hainaut
253,10526908,house,house,,95.0,4.0,2.0,1.0,,,,1.0,,0,0,,,1.0,,2,Gas,Non flood zone,,2960,Sint-Lenaarts,Flemish Brabant
254,10509169,house,house,59000.0,640.0,4.0,,,,,,,,0,0,,,,0.0,1,,Non flood zone,,4520,Wanze,Liège
255,10218590,apartment,apartment,79000.0,50.0,,1.0,1.0,26.0,2.0,,1.0,,13,0,1.0,,1.0,,4,Gas,,"Living area (residential, urban or rural)",4053,Chaudfontaine,Liège
256,10498087,house,country-cottage,50000.0,137.0,3.0,4.0,1.0,,,,,,20,650,,,,0.0,4,Fuel oil,,,4350,Remicourt,Liège
257,10470376,house,house,,130.0,3.0,3.0,1.0,28.0,1.0,,1.0,1.0,0,0,,,2.0,,4,Gas,,,4400,Mons-Lez-Liège,Liège
258,10558683,apartment,apartment,100000.0,40.0,4.0,1.0,1.0,17.0,2.0,,1.0,,0,0,,,2.0,,5,Gas,,,5000,Namur,Namur
259,10591746,house,country-cottage,35000.0,45.0,1.0,1.0,1.0,14.0,,,1.0,,0,203,,,1.0,0.0,1,,Non flood zone,,5540,Waulsort,Namur
260,10288903,apartment,flat-studio,99800.0,40.0,2.0,1.0,,,2.0,1.0,1.0,,0,0,,,2.0,,2,Electric,Non flood zone,,1785,Wemmel,Flemish Brabant
261,10301018,house,house,95000.0,92.0,2.0,2.0,1.0,30.0,1.0,,1.0,1.0,0,200,,,1.0,,4,Gas,,,7100,Trivières,Hainaut
262,10557729,apartment,apartment,109000.0,90.0,2.0,2.0,1.0,36.0,2.0,1.0,1.0,,0,0,0.0,0.0,2.0,0.0,5,Gas,Non flood zone,Urban,4820,Dison,Liège
263,10500142,house,house,55000.0,82.0,2.0,2.0,,,,1.0,,1.0,0,0,,,1.0,,1,Gas,,,7012,7010,Hainaut
264,10575077,house,house,59000.0,72.0,4.0,1.0,,34.0,2.0,1.0,,,0,273,,,2.0,,3,,,,5540,Waulsort,Namur
265,10532036,house,house,,112.0,2.0,6.0,2.0,,,,,1.0,0,0,,,1.0,,1,Gas,,Urban,4800,Verviers,Liège
266,10479625,house,house,75000.0,60.0,2.0,2.0,1.0,13.0,0.0,,1.0,,0,0,,,1.0,0.0,1,Gas,,Urban,5580,Wavreille,Namur
267,10595007,apartment,apartment,76000.0,38.0,2.0,1.0,1.0,22.0,1.0,,1.0,,5,0,0.0,0.0,3.0,1.0,3,Electric,Non flood zone,Countryside,6940,Wéris,Hainaut
268,10411388,house,house,69000.0,82.0,2.0,1.0,,20.0,2.0,1.0,1.0,1.0,0,220,,,2.0,,1,Gas,,,7100,Trivières,Hainaut
269,10524276,house,house,,,2.0,4.0,2.0,31.0,,,2.0,1.0,0,0,,,1.0,,3,Fuel oil,,Countryside,6810,Jamoigne,Luxembourg
270,10397265,house,house,85000.0,70.0,4.0,1.0,1.0,10.0,2.0,,1.0,,25,75,,,1.0,0.0,4,Fuel oil,,Isolated,4367,Otrange,Liège
271,10536874,house,house,80000.0,90.0,2.0,2.0,1.0,,0.0,,1.0,1.0,0,0,0.0,0.0,0.0,,2,Gas,,,7000,Mons,Hainaut
272,10554728,house,house,,120.0,2.0,2.0,1.0,30.0,1.0,1.0,2.0,1.0,12,80,0.0,0.0,0.0,1.0,2,Fuel oil,Non flood zone,Isolated,4040,Herstal,Liège
273,10420052,house,house,99000.0,100.0,4.0,2.0,1.0,26.0,0.0,,,,25,0,,,1.0,0.0,2,Gas,,Isolated,4050,Chaudfontaine,Liège
274,10542335,apartment,apartment,,44.0,2.0,1.0,,,,1.0,1.0,1.0,0,0,,,1.0,,2,,,,2600,Berchem,Antwerp
275,10516713,apartment,apartment,169000.0,78.0,3.0,2.0,1.0,15.0,2.0,,1.0,1.0,2,0,,,0.0,,4,Electric,Non flood zone,Countryside,1500,Halle,Flemish Brabant
276,10580991,house,house,59000.0,85.0,2.0,2.0,1.0,14.0,0.0,1.0,1.0,,0,60,,,1.0,0.0,2,Gas,,,6001,Charleroi,Hainaut
277,10503234,house,house,89000.0,230.0,3.0,4.0,1.0,23.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0,0.0,1,Gas,,"Living area (residential, urban or rural)",4870,Trooz,Liège
278,10171611,house,house,,130.0,3.0,3.0,1.0,30.0,2.0,1.0,1.0,1.0,30,0,0.0,0.0,2.0,0.0,3,Fuel oil,,Urban,4800,Verviers,Liège
279,10210769,house,house,,180.0,4.0,3.0,1.0,50.0,,,2.0,1.0,50,0,,,2.0,,5,Fuel oil,,"Living area (residential, urban or rural)",1350,Orp-Le-Grand,Walloon Brabant
280,10516712,apartment,apartment,169000.0,78.0,3.0,2.0,1.0,15.0,2.0,,1.0,1.0,2,0,,,0.0,,4,Electric,Non flood zone,Countryside,1501,Halle,Flemish Brabant
281,10442222,house,house,90000.0,70.0,2.0,2.0,1.0,22.0,,1.0,1.0,1.0,0,0,0.0,0.0,2.0,,3,Gas,Non flood zone,,6000,Charleroi,Hainaut
282,10529131,house,house,99000.0,120.0,2.0,2.0,1.0,,0.0,1.0,1.0,1.0,0,175,,,1.0,0.0,1,Gas,Non flood zone,Urban,6060,Gilly,Hainaut
283,10484151,apartment,apartment,215000.0,70.0,4.0,2.0,1.0,32.0,2.0,,1.0,1.0,12,0,1.0,,2.0,,4,Gas,,Isolated,1300,Wavre,Walloon Brabant
284,10598050,house,house,95000.0,73.0,,3.0,,,2.0,,1.0,1.0,0,0,,,1.0,0.0,3,Gas,Non flood zone,,8560,Wevelgem,West Flanders
285,10540627,apartment,flat-studio,215000.0,39.0,4.0,,1.0,,1.0,,1.0,,0,0,1.0,,2.0,1.0,5,Electric,Non flood zone,Landscape,8370,Uitkerke,West Flanders
286,10302526,apartment,apartment,215000.0,62.0,2.0,1.0,1.0,28.0,3.0,,1.0,,36,0,0.0,,2.0,0.0,4,Gas,Non flood zone,Urban,1800,Vilvoorde,Flemish Brabant
287,10564982,other-property,mixed-use-building,169000.0,61.0,3.0,2.0,1.0,,1.0,,1.0,1.0,0,0,,,3.0,,5,Electric,Non flood zone,Urban,2060,Antwerpen,Antwerp
288,10568629,apartment,flat-studio,95000.0,29.0,2.0,,1.0,25.0,0.0,1.0,1.0,,0,0,0.0,0.0,1.0,0.0,1,,Non flood zone,Isolated,1190,Forest,Brussels Capital Region
289,10421633,apartment,apartment,,98.0,2.0,2.0,1.0,,2.0,,1.0,1.0,5,0,1.0,,2.0,,6,Gas,,,4000,Rocourt,Liège
290,10526107,house,house,90000.0,72.0,2.0,2.0,1.0,,2.0,,1.0,1.0,0,0,0.0,0.0,0.0,,1,Wood,,,7110,Strépy-Bracquegnies,Hainaut
291,10361108,apartment,apartment,215000.0,47.0,2.0,1.0,1.0,24.0,2.0,,1.0,,3,0,1.0,,3.0,1.0,7,Gas,Non flood zone,,8620,Nieuwpoort,West Flanders
292,10396358,house,house,96000.0,89.0,3.0,2.0,,,2.0,,1.0,1.0,0,0,,,0.0,,1,Fuel oil,,,6870,Vesqueville,Luxembourg
293,10474664,house,house,95000.0,116.0,2.0,3.0,1.0,,2.0,,1.0,1.0,6,0,0.0,0.0,0.0,,2,Gas,,,7110,Strépy-Bracquegnies,Hainaut
294,10551033,apartment,apartment,169000.0,74.0,2.0,1.0,1.0,27.0,1.0,1.0,1.0,,0,0,1.0,0.0,3.0,0.0,4,Gas,Non flood zone,Urban,4000,Rocourt,Liège
295,10305791,apartment,flat-studio,55000.0,26.0,2.0,1.0,1.0,19.0,0.0,,1.0,,0,0,1.0,0.0,0.0,0.0,5,,,Urban,4000,Rocourt,Liège
